model_name,column_name,column_type,comment,index
model.shopify.shopify__discounts,prereq_min_subtotal,,"If `customer_selection` is `prerequisite`, the minimum subtotal for the price rule to be applicable. The subtotal of the entitled cart items must be greater than or equal to this value for the discount to apply.",
model.shopify.shopify__discounts,prereq_min_purchase_quantity_for_entitlement,,"If `customer_selection` is `prerequisite`, the prerequisite purchase for a Buy X Get Y discount. The minimum purchase amount required to be entitled to the discount.",
model.shopify.shopify__discounts,prereq_buy_x_get_this,,"If `customer_selection` is `prerequisite`, in a Buy/Get ratio for a Buy X Get Y discount, this is the offered 'get' quantity.",
model.shopify.shopify__discounts,prereq_buy_this_get_y,,"If `customer_selection` is `prerequisite`, in a Buy/Get ratio for a Buy X Get Y discount, this defines the necessary 'buy' quantity.",
model.shopify.shopify__discounts,starts_at,,The date and time (ISO 8601 format) when the price rule starts.,
model.shopify.shopify__discounts,target_selection,,"The target selection method of the price rule. Valid values include `all` (the price rule applies the discount to all line items in the checkout) and  `entitled` (the price rule applies the discount to selected entitlements only).
",
model.shopify.shopify__discounts,target_type,,The target type that the price rule applies to. Valid values include `line_item` (the price rule applies to the cart's line items) and `shipping_line` (the price rule applies to the cart's shipping lines).,
model.shopify.shopify__discounts,title,,"The title of the price rule. This is used by the Shopify admin search to retrieve discounts. It is also displayed on the Discounts page of the Shopify admin for bulk discounts.  Shopify recommends that this map onto the associated `discount_code.code`.
",
model.shopify.shopify__discounts,price_rule_updated_at,,The date and time (ISO 8601 format) when the price rule was updated.,
model.shopify.shopify__discounts,usage_limit,,"The maximum number of times the price rule can be used, per discount code.",
model.shopify.shopify__discounts,value,,"The value of the price rule. If if the value of `target_type` is `shipping_line`, then only -100 is accepted. The value must be negative.",
model.shopify.shopify__discounts,value_type,,"The value type of the price rule. Valid values include `fixed_amount` (applies a discount of value as a unit of the store's currency. For example, if value is -30 and the store's currency is USD, then $30 USD is deducted when the discount is applied) and `percentage` (applies a percentage discount of value. For example, if value is -30, then 30% will be deducted when the discount is applied).
If `target_type` is `shipping_line`, then only `percentage` is accepted.
",
model.shopify.shopify__discounts,total_order_discount_amount,,Total monetary amount (in shop currency) of discounts taken off of orders.,
model.shopify.shopify__discounts,total_abandoned_checkout_discount_amount,,Total monetary amount (in shop currency) of discounts taken off abandoned checkout orders.,
model.shopify.shopify__discounts,total_order_line_items_price,,Total monetary amount (in shop currency) of line items for orders that have used this discount.,
model.shopify.shopify__discounts,total_order_shipping_cost,,Total shipping costs for orders that used this discount.,
model.shopify.shopify__discounts,total_abandoned_checkout_shipping_price,,Total projected shipping costs for abandoned checkouts that applied this discount first.,
model.shopify.shopify__discounts,total_order_refund_amount,,Total refunded amount (in shop currency) for orders that used this discount code.,
model.shopify.shopify__discounts,count_customers,,Count of distinct customers who placed orders using this discount.,
model.shopify.shopify__discounts,count_customer_emails,,Count of distinct customer emails who placed orders using this discount.,
model.shopify.shopify__discounts,avg_order_discount_amount,,Average amount (in shop currency) of discount taken off orders.,
model.shopify.shopify__discounts,source_relation,,"The schema or database this record came from if you are making use of the `shopify_union_schemas` or `shopify_union_databases` variables, respectively. Empty string if you are not using either of these variables to union together multiple Shopify connectors.",
model.shopify.shopify__discounts,count_orders,,Count of orders in which this discount code was applied.,
model.shopify.shopify__discounts,count_abandoned_checkouts,,Count of abandoned checkouts in which this discount code was applied.,
model.shopify.shopify__discounts,count_abandoned_checkout_customers,,Distinct count of customers who applied this discount in a checkout that they abandoned.,
model.shopify.shopify__discounts,count_abandoned_checkout_customer_emails,,Distinct count of customer emails who applied this discount in a checkout that they abandoned.,
model.shopify.shopify__orders,orders_unique_key,,Unique key representing an order. Hashed on 'order_id' and 'source_relation'.,
model.shopify.shopify__orders,_fivetran_synced,,The time when a record was last updated by Fivetran.,
model.shopify.shopify__orders,app_id,,The ID of the app that created the order.,
model.shopify.shopify__orders,billing_address_address_1,,The street address of the billing address.,
model.shopify.shopify__orders,billing_address_address_2,,An optional additional field for the street address of the billing address.,
model.shopify.shopify__orders,billing_address_city,,"The city, town, or village of the billing address.",
model.shopify.shopify__orders,billing_address_company,,The company of the person associated with the billing address.,
model.shopify.shopify__orders,billing_address_country,,The name of the country of the billing address.,
model.shopify.shopify__orders,billing_address_country_code,,The two-letter code (ISO 3166-1 format) for the country of the billing address.,
model.shopify.shopify__orders,billing_address_first_name,,The first name of the person associated with the payment method.,
model.shopify.shopify__orders,billing_address_last_name,,The last name of the person associated with the payment method.,
model.shopify.shopify__orders,billing_address_latitude,,The latitude of the billing address.,
model.shopify.shopify__orders,billing_address_longitude,,The longitude of the billing address.,
model.shopify.shopify__orders,billing_address_name,,The full name of the person associated with the payment method.,
model.shopify.shopify__orders,billing_address_phone,,The phone number at the billing address.,
model.shopify.shopify__orders,billing_address_province,,"The name of the region (province, state, prefecture, …) of the billing address.",
model.shopify.shopify__orders,billing_address_province_code,,The two-letter abbreviation of the region of the billing address.,
model.shopify.shopify__orders,billing_address_zip,,"The postal code (zip, postcode, Eircode, …) of the billing address.",
model.shopify.shopify__orders,browser_ip,,The IP address of the browser used by the customer when they placed the order.,
model.shopify.shopify__orders,has_buyer_accepted_marketing,,Whether the customer consented to receive email updates from the shop.,
model.shopify.shopify__orders,cancel_reason,,The reason why the order was canceled.,
model.shopify.shopify__orders,cancelled_timestamp,,The date and time when the order was canceled.,
model.shopify.shopify__orders,cart_token,,The ID of the cart that's associated with the order.,
model.shopify.shopify__orders,closed_timestamp,,The date and time when the order was closed (archived).,
model.shopify.shopify__orders,created_timestamp,,The autogenerated date and time when the order was created in Shopify.,
model.shopify.shopify__orders,currency,,The three-letter code for the shop currency.,
model.shopify.shopify__orders,customer_id,,The ID of the order's customer.,
model.shopify.shopify__orders,email,,The customer's email address.,
model.shopify.shopify__orders,financial_status,,The status of payments associated with the order. Can only be set when the order is created,
model.shopify.shopify__orders,fulfillment_status,,The order's status in terms of fulfilled line items.,
model.shopify.shopify__orders,order_id,,"The ID of the order, used for API purposes. This is different from the order_number property, which is the ID used by the shop owner and customer.",
model.shopify.shopify__orders,landing_site_base_url,,The URL for the page where the buyer landed when they entered the shop.,
model.shopify.shopify__orders,location_id,,The ID of the physical location where the order was processed.,
model.shopify.shopify__orders,name,,"The order name, generated by combining the order_number property with the order prefix and suffix that are set in the merchant's general settings.",
model.shopify.shopify__orders,note,,An optional note that a shop owner can attach to the order.,
model.shopify.shopify__orders,number,,The order's position in the shop's count of orders. Numbers are sequential and start at 1.,
model.shopify.shopify__orders,order_number,,The order 's position in the shop's count of orders starting at 1001. Order numbers are sequential and start at 1001.,
model.shopify.shopify__orders,processed_timestamp,,The date and time when an order was processed. This value is the date that appears on your orders and that's used in the analytic reports.,
model.shopify.shopify__orders,referring_site,,The website where the customer clicked a link to the shop.,
model.shopify.shopify__orders,shipping_address_address_1,,The street address of the shipping address.,
model.shopify.shopify__orders,shipping_address_address_2,,An optional additional field for the street address of the shipping address.,
model.shopify.shopify__orders,shipping_address_city,,"The city, town, or village of the shipping address.",
model.shopify.shopify__orders,shipping_address_company,,The company of the person associated with the shipping address.,
model.shopify.shopify__orders,shipping_address_country,,The name of the country of the shipping address.,
model.shopify.shopify__orders,shipping_address_country_code,,The two-letter code (ISO 3166-1 format) for the country of the shipping address.,
model.shopify.shopify__orders,shipping_address_first_name,,The first name of the person associated with the shipping address.,
model.shopify.shopify__orders,shipping_address_last_name,,The last name of the person associated with the shipping address.,
model.shopify.shopify__orders,shipping_address_latitude,,The latitude of the shipping address.,
model.shopify.shopify__orders,shipping_address_longitude,,The longitude of the shipping address.,
model.shopify.shopify__orders,shipping_address_name,,The full name of the person associated with the payment method.,
model.shopify.shopify__orders,shipping_address_phone,,The phone number at the shipping address.,
model.shopify.shopify__orders,shipping_address_province,,"The name of the region (province, state, prefecture, …) of the shipping address.",
model.shopify.shopify__orders,shipping_address_province_code,,The two-letter abbreviation of the region of the shipping address.,
model.shopify.shopify__orders,shipping_address_zip,,"The postal code (zip, postcode, Eircode, …) of the shipping address.",
model.shopify.shopify__orders,source_name,,"Where the order originated. Can be set only during order creation, and is not writeable afterwards.",
model.shopify.shopify__orders,source_relation,,The ID of the order placed on the originating platform. This value doesn't correspond to the Shopify ID that's generated from a completed draft.,
model.shopify.shopify__orders,subtotal_price,,"The price of the order in the shop currency after discounts but before shipping, taxes, and tips.",
model.shopify.shopify__orders,has_taxes_included,,Whether taxes are included in the order subtotal.,
model.shopify.shopify__orders,is_test_order,,Whether this is a test order.,
model.shopify.shopify__orders,token,,A unique token for the order.,
model.shopify.shopify__orders,total_discounts,,The total discounts applied to the price of the order in the shop currency.,
model.shopify.shopify__orders,total_line_items_price,,The sum of all line item prices in the shop currency.,
model.shopify.shopify__orders,total_price,,"The sum of all line item prices, discounts, shipping, taxes, and tips in the shop currency. Must be positive.",
model.shopify.shopify__orders,total_tax,,The sum of all the taxes applied to the order in th shop currency. Must be positive.,
model.shopify.shopify__orders,total_weight,,The sum of all line item weights in grams.,
model.shopify.shopify__orders,updated_timestamp,,The date and time (ISO 8601 format) when the order was last modified.,
model.shopify.shopify__orders,user_id,,"The ID of the user logged into Shopify POS who processed the order, if applicable.",
model.shopify.shopify__orders,line_item_count,,Number of line items included in the order.,
model.shopify.shopify__orders,customer_order_seq_number,,The sequential number of the order as it relates to the customer,
model.shopify.shopify__orders,new_vs_repeat,,Whether the order was a new or repeat order for the customer.,
model.shopify.shopify__orders,shipping_cost,,The shipping cost of the order.,
model.shopify.shopify__orders,order_adjustment_amount,,Total adjustment amount applied to the order in shop currency.,
model.shopify.shopify__orders,order_adjustment_tax_amount,,Total tax applied to the adjustment on the order in shop currency.,
model.shopify.shopify__orders,refund_subtotal,,Total refund amount applied to the order in shop currency.,
model.shopify.shopify__orders,refund_total_tax,,Total tax applied to the refund on the order in shop currency.,
model.shopify.shopify__orders,order_adjusted_total,,"Order total adjusted for refunds and other adjustments. The calculation used for this field is as follows: total price listed on the original order (including shipping costs and discounts) + adjustments + adjustments tax - total refunds - refunds tax The order_adjusted_total will equate to the total sales - refunds listed within the transactions table for the order (after currency exchange).
",
model.shopify.shopify__orders,checkout_token,,The checkout token applied to the order.,
model.shopify.shopify__orders,total_shipping_price_set,,The total shipping price set to the order.,
model.shopify.shopify__orders,order_total_shipping_tax,,Total shipping tax attributed to the order.,
model.shopify.shopify__orders,order_tags,,List of tags associated with the order.,
model.shopify.shopify__orders,order_url_tags,,List of url tags associated with the order.,
model.shopify.shopify__orders,number_of_fulfillments,,Total fulfillments for the order.,
model.shopify.shopify__orders,fulfillment_services,,List of fulfillment services for the order.,
model.shopify.shopify__orders,tracking_companies,,List of tracking companies for the order.,
model.shopify.shopify__orders,tracking_numbers,,List of tracking numbers for the order.,
model.shopify.shopify__orders,total_tip_received,,The sum of all the tips in the order in the shop currency.,
model.shopify.shopify__orders,checkout_id,,The ID for the checkout.,
model.shopify.shopify__orders,client_details_user_agent,,"Details of the browsing client, including software and operating versions.",
model.shopify.shopify__orders,customer_locale,,"The two or three-letter language code, optionally followed by a region modifier. Example values - en, en-CA.",
model.shopify.shopify__orders,order_status_url,,"The URL pointing to the order status web page, if applicable.",
model.shopify.shopify__orders,presentment_currency,,"The three-letter code (ISO 4217 format) of the currency that the customer used at checkout. For the shop's default currency, see `currency`.",
model.shopify.shopify__orders,is_deleted,,Boolean representing whether the record was soft-deleted in Shopify.,
model.shopify.shopify__orders,total_discounts_set,,The total discounts applied to the price of the order in shop and presentment currencies.,
model.shopify.shopify__orders,total_line_items_price_set,,The total of all line item prices in shop and presentment currencies.,
model.shopify.shopify__orders,total_price_set,,The total price of the order in shop and presentment currencies.,
model.shopify.shopify__orders,total_tax_set,,The total tax applied to the order in shop and presentment currencies.,
model.shopify.shopify__orders,is_confirmed,,Whether the order is confirmed.,
model.shopify.shopify__orders,shipping_discount_amount,,The total amount of discount (in shop currency) allocated toward shipping.,
model.shopify.shopify__orders,percentage_calc_discount_amount,,The total amount of discount (in shop currency) allocated via a percentage-based discount,
model.shopify.shopify__orders,fixed_amount_discount_amount,,The total amount of discount (in shop currency) allocated via a fixed-amount discount,
model.shopify.shopify__orders,count_discount_codes_applied,,Distinct discount codes applied on the order,
model.shopify.shopify__products,is_deleted,,Whether the record has been deleted in the source system.,
model.shopify.shopify__products,_fivetran_synced,,The time when a record was last updated by Fivetran.,
model.shopify.shopify__products,created_timestamp,,The date and time when the product was created.,
model.shopify.shopify__products,handle,,A unique human-friendly string for the product. Automatically generated from the product's title.,
model.shopify.shopify__products,product_id,,"An unsigned 64-bit integer that's used as a unique identifier for the product. Each id is unique across the Shopify system. No two products will have the same id, even if they're from different shops.",
model.shopify.shopify__products,product_type,,A categorization for the product used for filtering and searching products.,
model.shopify.shopify__products,published_timestamp,,The date and time (ISO 8601 format) when the product was published. Can be set to null to unpublish the product from the Online Store channel.,
model.shopify.shopify__products,published_scope,,Whether the product is published to the Point of Sale channel.,
model.shopify.shopify__products,title,,The name of the product.,
model.shopify.shopify__products,updated_timestamp,,The date and time when the product was last modified.,
model.shopify.shopify__products,vendor,,The name of the product's vendor.,
model.shopify.shopify__products,total_quantity_sold,,Quantity of the product sold.,
model.shopify.shopify__products,subtotal_sold,,Total amount (in shop currency) of the product sold.,
model.shopify.shopify__products,quantity_sold_net_refunds,,"Quantity of the product sold, excluding refunds.",
model.shopify.shopify__products,subtotal_sold_net_refunds,,"Total amount (in shop currency) of the product sold, excluding refunds.",
model.shopify.shopify__products,first_order_timestamp,,The timestamp the product was first ordered.,
model.shopify.shopify__products,most_recent_order_timestamp,,The timestamp the product was most recently ordered.,
model.shopify.shopify__products,source_relation,,"The schema or database this record came from, if you are unioning multiple connectors. Null if not.",
model.shopify.shopify__products,avg_quantity_per_order_line,,Average quantity per order line with this product.,
model.shopify.shopify__products,product_total_discount,,Total discounts associated with the product.,
model.shopify.shopify__products,product_avg_discount_per_order_line,,Average discount per order line with this product.,
model.shopify.shopify__products,product_total_tax,,Total taxes associated with the product.,
model.shopify.shopify__products,product_avg_tax_per_order_line,,Average taxes per order line with this product.,
model.shopify.shopify__products,count_variants,,Count of product variants.,
model.shopify.shopify__products,has_product_image,,If the product has an image.,
model.shopify.shopify__products,status,,"The status of the product. Valid values: - active: The product is ready to sell and is available to customers on the online store, sales channels, and apps. By default, existing products are set to active. - archived: The product is no longer being sold and isn't available to customers on sales channels and apps. - draft: The product isn't ready to sell and is unavailable to customers on sales channels and apps. By default, duplicated and unarchived products are set to draft.
",
model.shopify.shopify__products,collections,,Comma-separated list of collections associated with the product.,
model.shopify.shopify__products,tags,,Comma-separated list of tags associated with the product.,
model.shopify.shopify__transactions,transactions_unique_id,,Unique key representing a transaction. Hashed on 'transaction_id' and 'source_relation'.,
model.shopify.shopify__transactions,transaction_id,,The ID for the transaction.,
model.shopify.shopify__transactions,order_id,,The ID for the order that the transaction is associated with.,
model.shopify.shopify__transactions,refund_id,,The ID associated with a refund in the refund table.,
model.shopify.shopify__transactions,amount,,The amount of money included in the transaction in shop currency.,
model.shopify.shopify__transactions,authorization,,The authorization code associated with the transaction.,
model.shopify.shopify__transactions,created_timestamp,,The date and time when the transaction was created.,
model.shopify.shopify__transactions,processed_timestamp,,The date and time when a transaction was processed.,
model.shopify.shopify__transactions,device_id,,The ID for the device.,
model.shopify.shopify__transactions,gateway,,The name of the gateway the transaction was issued through.,
model.shopify.shopify__transactions,source_name,,The origin of the transaction.,
model.shopify.shopify__transactions,message,,A string generated by the payment provider with additional information about why the transaction succeeded or failed.,
model.shopify.shopify__transactions,currency,,The three-letter code (ISO 4217 format) for the currency used for the payment.,
model.shopify.shopify__transactions,location_id,,The ID of the physical location where the transaction was processed.,
model.shopify.shopify__transactions,parent_id,,The ID of an associated transaction.,
model.shopify.shopify__transactions,payment_avs_result_code,,The response code from the address verification system.,
model.shopify.shopify__transactions,payment_credit_card_bin,,"The issuer identification number (IIN), formerly known as bank identification number (BIN) of the customer's credit card.",
model.shopify.shopify__transactions,payment_cvv_result_code,,"The response code from the credit card company indicating whether the customer entered the card security code, or card verification value, correctly.",
model.shopify.shopify__transactions,payment_credit_card_number,,"The customer's credit card number, with most of the leading digits redacted.",
model.shopify.shopify__transactions,payment_credit_card_company,,The name of the company that issued the customer's credit card.,
model.shopify.shopify__transactions,kind,,The transaction's type.,
model.shopify.shopify__transactions,receipt,,A transaction receipt attached to the transaction by the gateway.,
model.shopify.shopify__transactions,currency_exchange_id,,The ID of the adjustment.,
model.shopify.shopify__transactions,currency_exchange_adjustment,,The difference between the amounts on the associated transaction and the parent transaction.,
model.shopify.shopify__transactions,currency_exchange_original_amount,,The amount of the parent transaction in the shop currency.,
model.shopify.shopify__transactions,currency_exchange_final_amount,,The amount of the associated transaction in the shop currency.,
model.shopify.shopify__transactions,currency_exchange_currency,,The shop currency.,
model.shopify.shopify__transactions,error_code,,"A standardized error code, independent of the payment provider.",
model.shopify.shopify__transactions,status,,The status of the transaction.,
model.shopify.shopify__transactions,user_id,,"The ID for the user who was logged into the Shopify POS device when the order was processed, if applicable.",
model.shopify.shopify__transactions,_fivetran_synced,,Timestamp of the date the record was synced by Fivetran.,
model.shopify.shopify__transactions,exchange_rate,,The exchange rate between the home currency and the currency of sale at the time of the transaction.,
model.shopify.shopify__transactions,currency_exchange_calculated_amount,,The total amount of the transaction with the currency exchange rate applied.,
model.shopify.shopify__transactions,source_relation,,"The schema or database this record came from, if you are unioning multiple connectors. Null if not.",
model.shopify.shopify__transactions,payment_method,,Method of payment.,
model.shopify.shopify__transactions,parent_created_timestamp,,Created on timestamp of the parent transaction.,
model.shopify.shopify__transactions,parent_kind,,Kind of the parent transaction.,
model.shopify.shopify__transactions,parent_amount,,Amount of the parent transaction.,
model.shopify.shopify__transactions,parent_status,,Status of the parent transaction.,
model.shopify.shopify__transactions,authorization_expires_at,,Timestamp when the authorization expires.,
model.shopify.shopify__transactions,authorization_code,,The authorization code associated with the transaction.,
model.shopify.shopify__customer_emails,last_fivetran_synced,,The time when a record was last updated by Fivetran.,
model.shopify.shopify__customer_emails,default_address_id,,The default address for the customer.,
model.shopify.shopify__customer_emails,email,,The unique email address of the customer.,
model.shopify.shopify__customer_emails,first_name,,The customer's first name.,
model.shopify.shopify__customer_emails,customer_ids,,Comma-separated list of customer IDs associated with the email.,
model.shopify.shopify__customer_emails,last_name,,The customer's last name.,
model.shopify.shopify__customer_emails,lifetime_count_orders,,The number of orders associated with this customer.,
model.shopify.shopify__customer_emails,phone_numbers,,Comma-separated list of phone numbers associated with this email.,
model.shopify.shopify__customer_emails,account_state,,The state of the customer's account with a shop.,
model.shopify.shopify__customer_emails,is_tax_exempt,,"Whether the customer is exempt from paying taxes on their order. If true, then taxes won't be applied to an order at checkout. If false, then taxes will be applied at checkout.",
model.shopify.shopify__customer_emails,last_updated_at,,The date and time when the customer information was last updated.,
model.shopify.shopify__customer_emails,is_verified_email,,Whether the customer has verified their email address.,
model.shopify.shopify__customer_emails,first_order_timestamp,,The timestamp the customer completed their first order.,
model.shopify.shopify__customer_emails,most_recent_order_timestamp,,The timestamp the customer completed their most recent order.,
model.shopify.shopify__customer_emails,avg_order_value,,The average order value for the customer.,
model.shopify.shopify__customer_emails,lifetime_total_spent,,The total amount of money that the customer has spent on orders across their order history (in shop currency).,
model.shopify.shopify__customer_emails,lifetime_total_refunded,,The total amount of money that the customer has been refunded on orders across their order history.,
model.shopify.shopify__customer_emails,lifetime_total_net,,The total amount of money (minus refunds) that the customer has spent across their order history.,
model.shopify.shopify__customer_emails,first_account_created_at,,Timestamp of when the first account associated with this email was created.,
model.shopify.shopify__customer_emails,last_account_created_at,,Timestamp of when the last account associated with this email was created.,
model.shopify.shopify__customer_emails,source_relation,,"The schema or database this record came from, if you are unioning multiple connectors. Null if not.",
model.shopify.shopify__customer_emails,lifetime_abandoned_checkouts,,Total number of abandoned checkouts abandoned by the customer.,
model.shopify.shopify__customer_emails,customer_tags,,A string aggregated list of all tags associated with a customer.,
model.shopify.shopify__customer_emails,avg_quantity_per_order,,Average quantity of items per order customer orders.,
model.shopify.shopify__customer_emails,lifetime_total_tax,,Total amount of tax attributed to the customer.,
model.shopify.shopify__customer_emails,avg_tax_per_order,,Average tax per order attributed to the customer.,
model.shopify.shopify__customer_emails,lifetime_total_discount,,Total discounts attributed to the customer.,
model.shopify.shopify__customer_emails,avg_discount_per_order,,Average discount per order attributed to the customer.,
model.shopify.shopify__customer_emails,lifetime_total_shipping,,Total shipping costs attributed to the customer.,
model.shopify.shopify__customer_emails,avg_shipping_per_order,,Average shipping cost per order attributed to the customer.,
model.shopify.shopify__customer_emails,lifetime_total_shipping_with_discounts,,Total shipping costs after discounts attributed to the customer.,
model.shopify.shopify__customer_emails,avg_shipping_with_discounts_per_order,,Average shipping costs after discounts per order attributed to the customer.,
model.shopify.shopify__customer_emails,lifetime_total_shipping_tax,,Total shipping tax attributed to the customer.,
model.shopify.shopify__customer_emails,avg_shipping_tax_per_order,,Average shipping tax per order attributed to the customer.,
model.shopify.shopify__customer_emails,marketing_consent_updated_at,,"The date and time when the customer consented to receive marketing material by email. If no date is provided, then the date and time when the consent information was sent is used.",
model.shopify.shopify__customer_emails,currency,,The three-letter code (ISO 4217 format) for the currency that the customer used when they paid for their last order. Defaults to the shop currency. Returns the shop currency for test orders.,
model.shopify.shopify__customer_emails,marketing_consent_state,,"Field indicating if the customer has consented to receive marketing material via email. Coalescing of the new `email_marketing_consent_state` field and the deprecated `accepts_marketing` field. Records with the old field will be marked with '(legacy)'.
",
model.shopify.shopify__customer_emails,marketing_opt_in_level,,"The marketing subscription opt-in level, as described in the M3AAWG Sender Best Common Practices, that the customer gave when they consented to receive marketing material by email.",
model.shopify.shopify__customer_emails,note,,A note about the customer.,
model.shopify.shopify__daily_shop,date_day,,Day for which the shop activity is being measured.,
model.shopify.shopify__daily_shop,shop_id,,The ID for the shop. A 64-bit unsigned integer.,
model.shopify.shopify__daily_shop,name,,The name of the shop.,
model.shopify.shopify__daily_shop,domain,,The shop's domain.,
model.shopify.shopify__daily_shop,is_deleted,,Boolean representing whether the record was soft-deleted in Shopify.,
model.shopify.shopify__daily_shop,currency,,The three-letter code (ISO 4217 format) for the shop's default currency.,
model.shopify.shopify__daily_shop,enabled_presentment_currencies,,An array of of enabled currencies (ISO 4217 format) that the shop accepts. Merchants can enable currencies from their Shopify Payments settings in the Shopify Admin.,
model.shopify.shopify__daily_shop,iana_timezone,,The name of the timezone assigned by the [IANA](https://www.iana.org/time-zones).,
model.shopify.shopify__daily_shop,created_at,,The date and time (ISO 8601) when the shop was created.,
model.shopify.shopify__daily_shop,count_orders,,Count of the distinct orders placed on this day.,
model.shopify.shopify__daily_shop,count_line_items,,Count of the line items included in orders placed on this day.,
model.shopify.shopify__daily_shop,count_customers,,Count of distinct customers who placed an order on this day.,
model.shopify.shopify__daily_shop,count_customer_emails,,Count of distinct customer email addresses who placed an order on this day.,
model.shopify.shopify__daily_shop,order_adjusted_total,,"Order total adjusted for refunds and other adjustments. The calculation used for this field is as follows: total price listed on the original order (including shipping costs and discounts) + adjustments + adjustments tax - total refunds - refunds tax The order_adjusted_total will equate to the total sales - refunds listed within the transactions table for the order (after currency exchange).
",
model.shopify.shopify__daily_shop,avg_order_value,,Average adjusted total per order placed on this day (in shop currency).,
model.shopify.shopify__daily_shop,shipping_cost,,The shipping cost of the orders placed on this day (in shop currency).,
model.shopify.shopify__daily_shop,order_adjustment_amount,,Total adjustment amount (in shop currency) applied to the orders placed on this day.,
model.shopify.shopify__daily_shop,order_adjustment_tax_amount,,Total tax applied to adjustments (in shop currency) on the orders placed on this day.,
model.shopify.shopify__daily_shop,refund_subtotal,,Total refund amount applied to the orders placed on this day.,
model.shopify.shopify__daily_shop,refund_total_tax,,Total tax applied to the refund on the orders placed on this day (in shop currency).,
model.shopify.shopify__daily_shop,total_discounts,,The total amount of the discount allocated to this day's orders in the shop's currency.,
model.shopify.shopify__daily_shop,shipping_discount_amount,,The total amount of discount (in shop currency) allocated toward shipping for orders placed on this day.,
model.shopify.shopify__daily_shop,percentage_calc_discount_amount,,The total amount of discount (in shop currency) allocated via a percentage-based discount for orders placed on this day.,
