date,rentals,MoM,YoY
2013-05-01,1639.0,0.008615384615384691,0.035375868603916505
2013-06-01,1682.0,0.02623550945698594,0.05653266331658302
2013-07-01,1661.0,-0.012485136741973824,0.059987236758136664
2013-08-01,1673.0,0.007224563515954241,0.05419029615626969
2013-09-01,1675.0,0.001195457262402888,0.03972687771570449
2013-10-01,1657.0,-0.010746268656716462,0.03175591531755906
2013-11-01,1664.0,0.004224502112251116,0.024630541871921263
2013-12-01,1673.0,0.005408653846153744,0.040422885572139355
2014-01-01,1681.0,0.004781829049611552,0.03382533825338263
2014-02-01,1661.0,-0.011897679952409312,0.014660965180207652
2014-03-01,1683.0,0.013245033112582849,0.03441917639827907
2014-04-01,1695.0,0.007130124777183555,0.04307692307692301
2014-05-01,1694.0,-0.0005899705014749124,0.033557046979865834
2014-06-01,1678.0,-0.009445100354191216,-0.0023781212841854638
2014-07-01,1699.0,0.012514898688915421,0.022877784467188356
2014-08-01,1729.0,0.017657445556209517,0.03347280334728042
2014-09-01,1736.0,0.004048582995951344,0.036417910447761104
2014-10-01,1750.0,0.008064516129032251,0.05612552806276394
2014-11-01,1742.0,-0.00457142857142856,0.046875
2014-12-01,1756.0,0.008036739380022917,0.04961147638971908
2015-01-01,1759.0,0.0017084282460135825,0.046400951814396185
2015-02-01,1764.0,0.002842524161455362,0.062010836845273865
2015-03-01,1764.0,0.0,0.048128342245989275
2015-04-01,1755.0,-0.005102040816326481,0.03539823008849563
2015-05-01,1756.0,0.0005698005698004938,0.03659976387249109
2015-06-01,1771.0,0.008542141230068356,0.055423122765196675
2015-07-01,1814.0,0.024280067758328583,0.06768687463213663
2015-08-01,1824.0,0.005512679162072764,0.05494505494505497
2015-09-01,1816.0,-0.004385964912280715,0.04608294930875578
2015-10-01,1812.0,-0.0022026431718061845,0.035428571428571365
2015-11-01,1813.0,0.0005518763796910076,0.040757749712973634
2015-12-01,1813.0,0.0,0.03246013667425962
2016-01-01,1828.0,0.008273579702151146,0.039226833428084085
2016-02-01,1816.0,-0.006564551422319487,0.02947845804988658
2016-03-01,1841.0,0.013766519823788625,0.04365079365079372
2016-04-01,1844.0,0.0016295491580662347,0.050712250712250606
2016-05-01,1850.0,0.0032537960954446277,0.05353075170842825
2016-06-01,1838.0,-0.006486486486486531,0.03783173348390734
2016-07-01,1860.0,0.01196953210010876,0.025358324145534628
2016-08-01,1857.0,-0.001612903225806428,0.018092105263157965
2016-09-01,1858.0,0.000538502961766385,0.02312775330396466
2016-10-01,1867.0,0.004843918191603791,0.030353200883002307
2016-11-01,1872.0,0.0026780931976433386,0.032542746828461144
2016-12-01,1876.0,0.002136752136752129,0.03474903474903468
2017-01-01,1873.0,-0.0015991471215351938,0.024617067833698103
2017-02-01,1868.0,-0.0026695141484249785,0.028634361233480066
2017-03-01,1873.0,0.002676659528907832,0.01738185768604028
2017-04-01,1879.0,0.0032034169781098853,0.01898047722342744
2017-05-01,1864.0,-0.007982969664715234,0.00756756756756749
2017-06-01,1885.0,0.011266094420600892,0.025571273122959814
2017-07-01,1900.0,0.007957559681697646,0.021505376344086002
2017-08-01,1891.0,-0.00473684210526315,0.01830910070005376
2017-09-01,1894.0,0.0015864621893177944,0.019375672766415608
2017-10-01,1885.0,-0.0047518479408659164,0.009641135511515797
2017-11-01,1895.0,0.0053050397877985045,0.012286324786324743
2017-12-01,1891.0,-0.0021108179419525586,0.007995735607675858
2018-01-01,1874.0,-0.008989952406134316,0.0005339028296849069
2018-02-01,1875.0,0.0005336179295625243,0.0037473233404710093
2018-03-01,1882.0,0.0037333333333333663,0.00480512546716505
2018-04-01,1871.0,-0.0058448459086078985,-0.004257583821181465
2018-05-01,1884.0,0.006948156066274747,0.010729613733905685
2018-06-01,1895.0,0.0058386411889597145,0.0053050397877985045
2018-07-01,1918.0,0.012137203166227017,0.0094736842105263
2018-08-01,1907.0,-0.0057351407716371705,0.008461131676361644
2018-09-01,1889.0,-0.009438909281594077,-0.0026399155227032622
