model_name,column_name,column_type,comment,index
model.linkedin.linkedin_ads__campaign_group_report,status,text,"Status of campaign group. Possible values are: ACTIVE - Denotes that the campaign group is capable of serving ads, subject to run date and budget limitations (as well as any other limitations at the account or campaign level). ARCHIVED - Denotes that the campaign group is presently inactive, and should mostly be hidden in the UI until un-archived. CANCELLED - Denotes that the campaign group has been permanently canceled and cannot be reactivated. Not a settable status. DRAFT - Denotes that the campaign group is in a preliminary state and should temporarily not be served. PAUSED - Denotes that the campaign group meets all requirements to be served, but temporarily should not be. PENDING_DELETION - Denotes that the campaign group has been requested to be deleted that is currently pending. REMOVED - Denoted that the campaign group was deleted, but must remain fetchable due to the existence of performance data.
",
model.linkedin.linkedin_ads__campaign_group_report,currency,text,"The ISO 4217 currency code of the account, such as 'USD' for United States Dollar (default).",
model.linkedin.linkedin_ads__creative_report,source_relation,text,The source of the record if the unioning functionality is being used. If not this field will be empty.,
model.linkedin.linkedin_ads__creative_report,account_name,text,A label for the account.,
model.linkedin.linkedin_ads__creative_report,account_id,integer,Unique internal ID representing the account.,
model.linkedin.linkedin_ads__creative_report,date_day,timestamp without time zone,The day of the activity.,
model.linkedin.linkedin_ads__creative_report,clicks,bigint,The count of chargeable clicks.,
model.linkedin.linkedin_ads__creative_report,impressions,bigint,"This is the count of ""impressions"" for Direct Ads and Sponsored Updates and ""sends"" for InMails.",
model.linkedin.linkedin_ads__creative_report,cost,numeric,The cost of the ads in the local currency or USD.,
model.linkedin.linkedin_ads__creative_report,campaign_group_name,text,A label for the campaign group.,
model.linkedin.linkedin_ads__creative_report,campaign_group_id,integer,Unique internal ID representing the campaign group.,
model.linkedin.linkedin_ads__creative_report,campaign_name,text,A label for the creative's campaign.,
model.linkedin.linkedin_ads__creative_report,campaign_id,integer,Unique internal ID representing the creative's campaign.,
model.linkedin.linkedin_ads__creative_report,creative_id,integer,Unique internal ID representing the creative.,
model.linkedin.linkedin_ads__creative_report,last_modified_at,timestamp without time zone,The timestamp of when the version was updated.,
model.linkedin.linkedin_ads__creative_report,created_at,timestamp without time zone,The timestamp of when the creative was created.,
model.linkedin.linkedin_ads__creative_report,creative_status,text,"ACTIVE - Creative creation is complete and creative is available for review and serve.
PAUSED - Creative creation is complete and creative is current, but should temporarily not be served. This status is not valid upon creation.
DRAFT - Creative creation is incomplete and may still be edited.
ARCHIVED - Creative creation is complete, but creative should not be served and should be separated from non-archived creatives in any UI.
CANCELED - Creative is permanently canceled.
",
model.linkedin.linkedin_ads__creative_report,click_uri,text,"Required when creative type is TEXT_AD. Maximum character limit of 500 after URL encoding all special characters. 
Limit does not include the ""https://"" prefix.
",
model.linkedin.linkedin_ads__creative_report,campaign_group_status,text,"Status of campaign's campaign group. Possible values are: ACTIVE - Denotes that the campaign group is capable of serving ads, subject to run date and budget limitations (as well as any other limitations at the account or campaign level). ARCHIVED - Denotes that the campaign group is presently inactive, and should mostly be hidden in the UI until un-archived. CANCELLED - Denotes that the campaign group has been permanently canceled and cannot be reactivated. Not a settable status. DRAFT - Denotes that the campaign group is in a preliminary state and should temporarily not be served. PAUSED - Denotes that the campaign group meets all requirements to be served, but temporarily should not be. PENDING_DELETION - Denotes that the campaign group has been requested to be deleted that is currently pending. REMOVED - Denoted that the campaign group was deleted, but must remain fetchable due to the existence of performance data.
",
model.linkedin.linkedin_ads__creative_report,campaign_status,text,"ACTIVE - Denotes that the campaign is fully servable.
PAUSED - Denotes that the campaign meets all requirements to be served, but temporarily should not be.
ARCHIVED - Denotes that the campaign is presently inactive, and should mostly be hidden in the UI until un-archived.
COMPLETED - Denotes that the campaign has reached a specified budgetary or chronological limit.
CANCELED - Denotes that the campaign has been permanently canceled, such as when an advertising account is permanently closed.
DRAFT - Denotes that the campaign is still being edited and not eligible for serving. Some validation will be postponed until the campaign is activated.
PENDING_DELETION - Denotes that the campaign has been requested to be deleted that is currently pending.
REMOVED - Denotes that the campaign was deleted, but must remain fetchable due to the existence of performance data.
",
model.linkedin.linkedin_ads__creative_report,currency,text,"The ISO 4217 currency code of the account, such as 'USD' for United States Dollar (default).",
model.linkedin.linkedin_ads__url_report,source_relation,text,The source of the record if the unioning functionality is being used. If not this field will be empty.,
model.linkedin.linkedin_ads__url_report,account_name,text,A label for the account.,
model.linkedin.linkedin_ads__url_report,account_id,integer,Unique internal ID representing the account.,
model.linkedin.linkedin_ads__url_report,date_day,timestamp without time zone,The day of the activity.,
model.linkedin.linkedin_ads__url_report,clicks,bigint,The count of chargeable clicks.,
model.linkedin.linkedin_ads__url_report,impressions,bigint,"This is the count of ""impressions"" for Direct Ads and Sponsored Updates and ""sends"" for InMails.",
model.linkedin.linkedin_ads__url_report,cost,numeric,The cost of the ads in the local currency or USD.,
model.linkedin.linkedin_ads__url_report,campaign_group_name,text,A label for the campaign group.,
model.linkedin.linkedin_ads__url_report,campaign_group_id,integer,Unique internal ID representing the campaign group.,
model.linkedin.linkedin_ads__url_report,creative_id,integer,Unique internal ID representing the creative.,
model.linkedin.linkedin_ads__url_report,click_uri,text,"Required when creative type is TEXT_AD. Maximum character limit of 500 after URL encoding all special characters. 
Limit does not include the ""https://"" prefix.
",
model.linkedin.linkedin_ads__url_report,base_url,text,"The base URL of the ad, extracted from the `click_uri`.",
model.linkedin.linkedin_ads__url_report,url_host,text,"The URL host of the ad, extracted from the `click_uri`.",
model.linkedin.linkedin_ads__url_report,url_path,text,"The URL path of the ad, extracted from the `click_uri`.",
model.linkedin.linkedin_ads__url_report,utm_source,text,"The utm_source parameter of the ad, extracted from the `click_uri`.",
model.linkedin.linkedin_ads__url_report,utm_medium,text,"The utm_medium parameter of the ad, extracted from the `click_uri`.",
model.linkedin.linkedin_ads__url_report,utm_campaign,text,"The utm_campaign parameter of the ad, extracted from the `click_uri`.",
model.linkedin.linkedin_ads__url_report,utm_content,text,"The utm_content parameter of the ad, extracted from the `click_uri`.",
model.linkedin.linkedin_ads__url_report,utm_term,text,"The utm_term parameter of the ad, extracted from the `click_uri`.",
model.linkedin.linkedin_ads__url_report,currency,text,"The ISO 4217 currency code of the account, such as 'USD' for United States Dollar (default).",
model.linkedin.linkedin_ads__url_report,campaign_name,text,A label for the creative's campaign.,
model.linkedin.linkedin_ads__url_report,campaign_id,integer,Unique internal ID representing the creative's campaign.,
model.linkedin.linkedin_ads__campaign_report,source_relation,text,The source of the record if the unioning functionality is being used. If not this field will be empty.,
model.linkedin.linkedin_ads__campaign_report,account_name,text,A label for the account.,
model.linkedin.linkedin_ads__campaign_report,account_id,integer,Unique internal ID representing the account.,
model.linkedin.linkedin_ads__campaign_report,date_day,timestamp without time zone,The day of the activity.,
model.linkedin.linkedin_ads__campaign_report,clicks,bigint,The count of chargeable clicks.,
model.linkedin.linkedin_ads__campaign_report,impressions,bigint,"This is the count of ""impressions"" for Direct Ads and Sponsored Updates and ""sends"" for InMails.",
model.linkedin.linkedin_ads__campaign_report,cost,numeric,The cost of the ads in the local currency or USD.,
model.linkedin.linkedin_ads__campaign_report,campaign_group_name,text,A label for the campaign group.,
model.linkedin.linkedin_ads__campaign_report,campaign_group_id,integer,Unique internal ID representing the campaign group.,
model.linkedin.linkedin_ads__campaign_report,campaign_name,text,A label for the campaign.,
model.linkedin.linkedin_ads__campaign_report,campaign_id,integer,Unique internal ID representing the campaign.,
model.linkedin.linkedin_ads__campaign_report,campaign_group_status,text,"Status of campaign's campaign group. Possible values are: ACTIVE - Denotes that the campaign group is capable of serving ads, subject to run date and budget limitations (as well as any other limitations at the account or campaign level). ARCHIVED - Denotes that the campaign group is presently inactive, and should mostly be hidden in the UI until un-archived. CANCELLED - Denotes that the campaign group has been permanently canceled and cannot be reactivated. Not a settable status. DRAFT - Denotes that the campaign group is in a preliminary state and should temporarily not be served. PAUSED - Denotes that the campaign group meets all requirements to be served, but temporarily should not be. PENDING_DELETION - Denotes that the campaign group has been requested to be deleted that is currently pending. REMOVED - Denoted that the campaign group was deleted, but must remain fetchable due to the existence of performance data.
",
model.linkedin.linkedin_ads__campaign_report,last_modified_at,timestamp without time zone,The timestamp of when the version was updated.,
model.linkedin.linkedin_ads__campaign_report,created_at,timestamp without time zone,The timestamp of when the campaign was created.,
model.linkedin.linkedin_ads__campaign_report,version_tag,numeric,An integer representation of the version of the campaign.,
model.linkedin.linkedin_ads__campaign_report,is_audience_expansion_enabled,boolean,Boolean (default=false) representing whether Audience Expansion is enabled for the campaign provides query expansion for certain targeting criteria.,
model.linkedin.linkedin_ads__campaign_report,cost_type,text,"CPM - Cost per thousand advertising impressions. If type=SPONSORED_INMAILS; cost per send(CPS) is measured as CPM x 1000.
CPC- Cost per individual click on the associated link.
CPV- Cost per view for video ads.
",
model.linkedin.linkedin_ads__campaign_report,creative_selection,text,"ROUND_ROBIN - Rotate through available creatives to serve them as evenly as possible.
OPTIMIZED (default) - Bias selection taking into account such as expected performance. Not available for Message and Conversation Ads (type=SPONSORED_INMAILS).
",
model.linkedin.linkedin_ads__campaign_report,daily_budget_amount,double precision,Maximum amount to spend per day UTC. The amount of money as a real number string.,
model.linkedin.linkedin_ads__campaign_report,daily_budget_currency_code,text,ISO currency code. The currency must match that of the parent account.,
model.linkedin.linkedin_ads__campaign_report,format,text,The ad format on the campaign level. See https://docs.microsoft.com/en-us/linkedin/marketing/integrations/ads/campaign-formats?view=li-lms-2022-07,
model.linkedin.linkedin_ads__campaign_report,locale_country,text,Locale of the campaign. An uppercase two-letter country code as defined by ISO-3166.,
model.linkedin.linkedin_ads__campaign_report,locale_language,text,Locale of the campaign. A lowercase two-letter language code as defined by ISO-639.,
model.linkedin.linkedin_ads__campaign_report,objective_type,text,"Campaign Objective type values. Click [here](https://docs.microsoft.com/en-us/linkedin/marketing/integrations/ads-reporting/ad-budget-pricing-type-combinations?view=li-lms-2022-07) for Campaign Objective descriptions. One of: - BRAND_AWARENESS - ENGAGEMENT - JOB_APPLICANTS - LEAD_GENERATION - WEBSITE_CONVERSIONS - WEBSITE_VISITS - VIDEO_VIEWS
",
model.linkedin.linkedin_ads__campaign_report,is_offsite_delivery_enabled,boolean,"Boolean indicating if this campaign to allowed to be served on the LinkedIn Audience Network to extend the reach of your campaign by delivering ads beyond the  LinkedIn feed to members on third-party apps and sites.	(default will be ""True"" from June 30, 2022)
",
model.linkedin.linkedin_ads__campaign_report,optimization_target_type,text,"Determines how this campaign is optimized for spending. If this is not set, there is no optimization. Refer to the documentation here. Default = 'NONE'.",
model.linkedin.linkedin_ads__campaign_report,run_schedule_start_at,timestamp without time zone,Scheduled date range to run associated creatives. The start date must be non-null. Represents the inclusive (greater than or equal to) value in which to start the range.,
model.linkedin.linkedin_ads__campaign_report,run_schedule_end_at,timestamp without time zone,"Scheduled date range to run associated creatives. The start date must be non-null. Represents the exclusive (strictly less than) value in which to end the range, if provided.
",
model.linkedin.linkedin_ads__campaign_report,campaign_status,text,"ACTIVE - Denotes that the campaign is fully servable.
PAUSED - Denotes that the campaign meets all requirements to be served, but temporarily should not be.
ARCHIVED - Denotes that the campaign is presently inactive, and should mostly be hidden in the UI until un-archived.
COMPLETED - Denotes that the campaign has reached a specified budgetary or chronological limit.
CANCELED - Denotes that the campaign has been permanently canceled, such as when an advertising account is permanently closed.
DRAFT - Denotes that the campaign is still being edited and not eligible for serving. Some validation will be postponed until the campaign is activated.
PENDING_DELETION - Denotes that the campaign has been requested to be deleted that is currently pending.
REMOVED - Denotes that the campaign was deleted, but must remain fetchable due to the existence of performance data.
",
model.linkedin.linkedin_ads__campaign_report,type,text,"TEXT_AD - Text-based ads that show up in the right column or top of the page on LinkedIn.
SPONSORED_UPDATES - Native ads that promote a company's content updates in the LinkedIn feed.
SPONSORED_INMAILS - Personalized messages with a call-to-action button delivered to a LinkedIn's member inbox.
DYNAMIC - Ads that are dynamically personalized.
",
model.linkedin.linkedin_ads__campaign_report,unit_cost_amount,double precision,"This value is used as one of the following: amount to bid (for manual bidding), amount which is the target cost (for target cost bidding) per click,  impression, or other event depending on the pricing model, or cost cap (for cost cap bidding). The amount of money as a real number string.  The amount should be non-negative if the bidding strategy is manual, target cost, or cost cap bidding. The default is 0 with the currency code set to match that of the associated account.
",
model.linkedin.linkedin_ads__campaign_report,unit_cost_currency_code,text,"Amount to bid per click, impression, or other event depending on the pricing model. The default is 0 with the currency code set to match that of the associated account.  ISO currency code.
",
model.linkedin.linkedin_ads__campaign_report,currency,text,"The ISO 4217 currency code of the account, such as 'USD' for United States Dollar (default).",
model.linkedin.linkedin_ads__account_report,source_relation,text,The source of the record if the unioning functionality is being used. If not this field will be empty.,
model.linkedin.linkedin_ads__account_report,account_name,text,A label for the account.,
model.linkedin.linkedin_ads__account_report,account_id,integer,Unique internal ID representing the account.,
model.linkedin.linkedin_ads__account_report,date_day,timestamp without time zone,The day of the activity.,
model.linkedin.linkedin_ads__account_report,clicks,bigint,The count of chargeable clicks.,
model.linkedin.linkedin_ads__account_report,impressions,bigint,"This is the count of ""impressions"" for Direct Ads and Sponsored Updates and ""sends"" for InMails.",
model.linkedin.linkedin_ads__account_report,cost,numeric,The cost of the ads in the local currency or USD.,
model.linkedin.linkedin_ads__account_report,last_modified_at,timestamp without time zone,The timestamp of when the version was updated.,
model.linkedin.linkedin_ads__account_report,created_at,timestamp without time zone,The timestamp of when the account was created.,
model.linkedin.linkedin_ads__account_report,currency,text,"The ISO 4217 currency code of the account, such as 'USD' for United States Dollar (default).",
model.linkedin.linkedin_ads__account_report,version_tag,numeric,An integer representation of the version of the account.,
model.linkedin.linkedin_ads__account_report,status,text,"ACTIVE - Account is active; this is the default state
CANCELLED - Account has been permanently cancelled
DRAFT - Account is in draft status, meaning it's not yet fully set up and it is not serving
PENDING_DELETION - Denotes that the account has been requested to be deleted that is currently pending
REMOVED - Denotes that the account was deleted, but must remain fetchable due to the existence of performance data.
",
model.linkedin.linkedin_ads__account_report,type,text,"BUSINESS - This is the only value allowed when creating accounts through the API.
ENTERPRISE - This value cannot be used to create accounts through the API and is reserved for accounts created by LinkedIn's internal ad operations systems.
",
model.linkedin_source.stg_linkedin_ads__ad_analytics_by_creative,source_relation,text,The source of the record if the unioning functionality is being used. If not this field will be empty.,
model.linkedin_source.stg_linkedin_ads__ad_analytics_by_creative,creative_id,integer,The ID of the related creative.,
model.linkedin_source.stg_linkedin_ads__ad_analytics_by_creative,date_day,timestamp without time zone,The day of the activity.,
model.linkedin_source.stg_linkedin_ads__ad_analytics_by_creative,clicks,integer,The count of chargeable clicks.,
model.linkedin_source.stg_linkedin_ads__ad_analytics_by_creative,impressions,integer,"This is the count of ""impressions"" for Direct Ads and Sponsored Updates and ""sends"" for InMails.",
model.linkedin_source.stg_linkedin_ads__ad_analytics_by_creative,cost,"numeric(28,6)",The cost of the ads in the local currency or USD.,
model.linkedin_source.stg_linkedin_ads__ad_analytics_by_campaign,source_relation,text,The source of the record if the unioning functionality is being used. If not this field will be empty.,
model.linkedin_source.stg_linkedin_ads__ad_analytics_by_campaign,campaign_id,integer,The ID of the related creative.,
model.linkedin_source.stg_linkedin_ads__ad_analytics_by_campaign,date_day,timestamp without time zone,The day of the activity.,
model.linkedin_source.stg_linkedin_ads__ad_analytics_by_campaign,clicks,integer,The count of chargeable clicks.,
model.linkedin_source.stg_linkedin_ads__ad_analytics_by_campaign,impressions,integer,"This is the count of ""impressions"" for Direct Ads and Sponsored Updates and ""sends"" for InMails.",
model.linkedin_source.stg_linkedin_ads__ad_analytics_by_campaign,cost,"numeric(28,6)",The cost of the ads in the local currency or USD.,
model.linkedin_source.stg_linkedin_ads__account_history,source_relation,text,The source of the record if the unioning functionality is being used. If not this field will be empty.,
model.linkedin_source.stg_linkedin_ads__account_history,account_id,integer,Unique internal ID representing the account.,
model.linkedin_source.stg_linkedin_ads__account_history,last_modified_at,timestamp without time zone,The timestamp of when the version was updated.,
model.linkedin_source.stg_linkedin_ads__account_history,created_at,timestamp without time zone,The timestamp of when the account was created.,
model.linkedin_source.stg_linkedin_ads__account_history,account_name,text,A label for the account.,
model.linkedin_source.stg_linkedin_ads__account_history,currency,text,"The ISO 4217 currency code of the account, such as 'USD' for United States Dollar (default).",
model.linkedin_source.stg_linkedin_ads__account_history,version_tag,numeric,An integer representation of the version of the account.,
model.linkedin_source.stg_linkedin_ads__account_history,status,text,"ACTIVE - Account is active; this is the default state
CANCELLED - Account has been permanently cancelled
DRAFT - Account is in draft status, meaning it's not yet fully set up and it is not serving
PENDING_DELETION - Denotes that the account has been requested to be deleted that is currently pending
REMOVED - Denotes that the account was deleted, but must remain fetchable due to the existence of performance data.
",
model.linkedin_source.stg_linkedin_ads__account_history,type,text,"BUSINESS - This is the only value allowed when creating accounts through the API.
ENTERPRISE - This value cannot be used to create accounts through the API and is reserved for accounts created by LinkedIn's internal ad operations systems.
",
model.linkedin_source.stg_linkedin_ads__account_history,is_latest_version,boolean,Boolean of whether the record is the latest version of the account.,
model.linkedin_source.stg_linkedin_ads__campaign_history,source_relation,text,The source of the record if the unioning functionality is being used. If not this field will be empty.,
model.linkedin_source.stg_linkedin_ads__campaign_history,campaign_id,integer,Unique internal ID representing the campaign.,
model.linkedin_source.stg_linkedin_ads__campaign_history,last_modified_at,timestamp without time zone,The timestamp of when the version was updated.,
model.linkedin_source.stg_linkedin_ads__campaign_history,account_id,integer,The ID of the account the campaign belongs to.,
model.linkedin_source.stg_linkedin_ads__campaign_history,campaign_group_id,integer,The ID of the campaign group the campaign belongs to.,
model.linkedin_source.stg_linkedin_ads__campaign_history,created_at,timestamp without time zone,The timestamp of when the campaign was created.,
model.linkedin_source.stg_linkedin_ads__campaign_history,campaign_name,text,A label for the campaign.,
model.linkedin_source.stg_linkedin_ads__campaign_history,version_tag,numeric,An integer representation of the version of the campaign.,
model.linkedin_source.stg_linkedin_ads__campaign_history,is_audience_expansion_enabled,boolean,Boolean (default=false) representing whether Audience Expansion is enabled for the campaign provides query expansion for certain targeting criteria.,
model.linkedin_source.stg_linkedin_ads__campaign_history,cost_type,text,"CPM - Cost per thousand advertising impressions. If type=SPONSORED_INMAILS; cost per send(CPS) is measured as CPM x 1000.
CPC- Cost per individual click on the associated link.
CPV- Cost per view for video ads.
",
model.linkedin_source.stg_linkedin_ads__campaign_history,creative_selection,text,"ROUND_ROBIN - Rotate through available creatives to serve them as evenly as possible.
OPTIMIZED (default) - Bias selection taking into account such as expected performance. Not available for Message and Conversation Ads (type=SPONSORED_INMAILS).
",
model.linkedin_source.stg_linkedin_ads__campaign_history,daily_budget_amount,double precision,Maximum amount to spend per day UTC. The amount of money as a real number string.,
model.linkedin_source.stg_linkedin_ads__campaign_history,daily_budget_currency_code,text,ISO currency code. The currency must match that of the parent account.,
model.linkedin_source.stg_linkedin_ads__campaign_history,format,text,The ad format on the campaign level. See https://docs.microsoft.com/en-us/linkedin/marketing/integrations/ads/campaign-formats?view=li-lms-2022-07,
model.linkedin_source.stg_linkedin_ads__campaign_history,locale_country,text,Locale of the campaign. An uppercase two-letter country code as defined by ISO-3166.,
model.linkedin_source.stg_linkedin_ads__campaign_history,locale_language,text,Locale of the campaign. A lowercase two-letter language code as defined by ISO-639.,
model.linkedin_source.stg_linkedin_ads__campaign_history,objective_type,text,"Campaign Objective type values. Click [here](https://docs.microsoft.com/en-us/linkedin/marketing/integrations/ads-reporting/ad-budget-pricing-type-combinations?view=li-lms-2022-07) for Campaign Objective descriptions. One of: - BRAND_AWARENESS - ENGAGEMENT - JOB_APPLICANTS - LEAD_GENERATION - WEBSITE_CONVERSIONS - WEBSITE_VISITS - VIDEO_VIEWS
",
model.linkedin_source.stg_linkedin_ads__campaign_history,is_offsite_delivery_enabled,boolean,"Boolean indicating if this campaign to allowed to be served on the LinkedIn Audience Network to extend the reach of your campaign by delivering ads beyond the  LinkedIn feed to members on third-party apps and sites.	(default will be ""True"" from June 30, 2022)
",
model.linkedin_source.stg_linkedin_ads__campaign_history,optimization_target_type,text,"Determines how this campaign is optimized for spending. If this is not set, there is no optimization. Refer to the documentation here. Default = 'NONE'.",
model.linkedin_source.stg_linkedin_ads__campaign_history,run_schedule_start_at,timestamp without time zone,Scheduled date range to run associated creatives. The start date must be non-null. Represents the inclusive (greater than or equal to) value in which to start the range.,
model.linkedin_source.stg_linkedin_ads__campaign_history,run_schedule_end_at,timestamp without time zone,"Scheduled date range to run associated creatives. The start date must be non-null. Represents the exclusive (strictly less than) value in which to end the range, if provided.
",
model.linkedin_source.stg_linkedin_ads__campaign_history,status,text,"ACTIVE - Denotes that the campaign is fully servable.
PAUSED - Denotes that the campaign meets all requirements to be served, but temporarily should not be.
ARCHIVED - Denotes that the campaign is presently inactive, and should mostly be hidden in the UI until un-archived.
COMPLETED - Denotes that the campaign has reached a specified budgetary or chronological limit.
CANCELED - Denotes that the campaign has been permanently canceled, such as when an advertising account is permanently closed.
DRAFT - Denotes that the campaign is still being edited and not eligible for serving. Some validation will be postponed until the campaign is activated.
PENDING_DELETION - Denotes that the campaign has been requested to be deleted that is currently pending.
REMOVED - Denotes that the campaign was deleted, but must remain fetchable due to the existence of performance data.
",
model.linkedin_source.stg_linkedin_ads__campaign_history,type,text,"TEXT_AD - Text-based ads that show up in the right column or top of the page on LinkedIn.
SPONSORED_UPDATES - Native ads that promote a company's content updates in the LinkedIn feed.
SPONSORED_INMAILS - Personalized messages with a call-to-action button delivered to a LinkedIn's member inbox.
DYNAMIC - Ads that are dynamically personalized.
",
model.linkedin_source.stg_linkedin_ads__campaign_history,unit_cost_amount,double precision,"This value is used as one of the following: amount to bid (for manual bidding), amount which is the target cost (for target cost bidding) per click,  impression, or other event depending on the pricing model, or cost cap (for cost cap bidding). The amount of money as a real number string.  The amount should be non-negative if the bidding strategy is manual, target cost, or cost cap bidding. The default is 0 with the currency code set to match that of the associated account.
",
model.linkedin_source.stg_linkedin_ads__campaign_history,unit_cost_currency_code,text,"Amount to bid per click, impression, or other event depending on the pricing model. The default is 0 with the currency code set to match that of the associated account.  ISO currency code.
",
model.linkedin_source.stg_linkedin_ads__campaign_history,is_latest_version,boolean,Boolean of whether the record is the latest version of the campaign.,
model.linkedin_source.stg_linkedin_ads__creative_history,source_relation,text,The source of the record if the unioning functionality is being used. If not this field will be empty.,
model.linkedin_source.stg_linkedin_ads__creative_history,creative_id,integer,Unique internal ID representing the creative.,
model.linkedin_source.stg_linkedin_ads__creative_history,last_modified_at,timestamp without time zone,The timestamp of when the version was updated.,
model.linkedin_source.stg_linkedin_ads__creative_history,created_at,timestamp without time zone,The timestamp of when the creative was created.,
model.linkedin_source.stg_linkedin_ads__creative_history,campaign_id,integer,The ID of the campaign the creative belongs to.,
model.linkedin_source.stg_linkedin_ads__creative_history,status,text,"ACTIVE - Creative creation is complete and creative is available for review and serve.
PAUSED - Creative creation is complete and creative is current, but should temporarily not be served. This status is not valid upon creation.
DRAFT - Creative creation is incomplete and may still be edited.
ARCHIVED - Creative creation is complete, but creative should not be served and should be separated from non-archived creatives in any UI.
CANCELED - Creative is permanently canceled.
",
model.linkedin_source.stg_linkedin_ads__creative_history,click_uri,text,"Required when creative type is TEXT_AD. Maximum character limit of 500 after URL encoding all special characters. 
Limit does not include the ""https://"" prefix.
",
model.linkedin_source.stg_linkedin_ads__creative_history,base_url,text,"The base URL of the ad, extracted from the `click_uri`.",
model.linkedin_source.stg_linkedin_ads__creative_history,url_host,text,"The URL host of the ad, extracted from the `click_uri`.",
model.linkedin_source.stg_linkedin_ads__creative_history,url_path,text,"The URL path of the ad, extracted from the `click_uri`.",
model.linkedin_source.stg_linkedin_ads__creative_history,utm_source,text,"The utm_source parameter of the ad, extracted from the `click_uri`.",
model.linkedin_source.stg_linkedin_ads__creative_history,utm_medium,text,"The utm_medium parameter of the ad, extracted from the `click_uri`.",
model.linkedin_source.stg_linkedin_ads__creative_history,utm_campaign,text,"The utm_campaign parameter of the ad, extracted from the `click_uri`.",
model.linkedin_source.stg_linkedin_ads__creative_history,utm_content,text,"The utm_content parameter of the ad, extracted from the `click_uri`.",
model.linkedin_source.stg_linkedin_ads__creative_history,utm_term,text,"The utm_term parameter of the ad, extracted from the `click_uri`.",
model.linkedin_source.stg_linkedin_ads__creative_history,is_latest_version,boolean,Boolean of whether the record is the latest version of the creative.,
model.linkedin_source.stg_linkedin_ads__campaign_group_history,source_relation,text,The source of the record if the unioning functionality is being used. If not this field will be empty.,
model.linkedin_source.stg_linkedin_ads__campaign_group_history,campaign_group_id,integer,Unique internal ID representing the campaign group.,
model.linkedin_source.stg_linkedin_ads__campaign_group_history,last_modified_at,timestamp without time zone,The timestamp of when the version was updated.,
model.linkedin_source.stg_linkedin_ads__campaign_group_history,account_id,integer,The ID of the account the campaign group belongs to.,
model.linkedin_source.stg_linkedin_ads__campaign_group_history,created_at,timestamp without time zone,The timestamp of when the campaign group was created.,
model.linkedin_source.stg_linkedin_ads__campaign_group_history,campaign_group_name,text,A label for the campaign group.,
model.linkedin_source.stg_linkedin_ads__campaign_group_history,is_backfilled,boolean,Flag that denotes whether the campaign group was created organically or to backfill existing campaigns. This is a read-only field set by the system. Default = false.,
model.linkedin_source.stg_linkedin_ads__campaign_group_history,run_schedule_start_at,timestamp without time zone,Represents the inclusive (greater than or equal to) date when to start running the associated campaigns under this campaign group. This field is required.,
model.linkedin_source.stg_linkedin_ads__campaign_group_history,run_schedule_end_at,timestamp without time zone,"Represents the exclusive (strictly less than) date when to stop running the associated campaigns under this campaign group. If this field is unset, it indicates an open range with no end date.",
model.linkedin_source.stg_linkedin_ads__campaign_group_history,status,text,"Status of campaign group. Possible values are: ACTIVE - Denotes that the campaign group is capable of serving ads, subject to run date and budget limitations (as well as any other limitations at the account or campaign level). ARCHIVED - Denotes that the campaign group is presently inactive, and should mostly be hidden in the UI until un-archived. CANCELLED - Denotes that the campaign group has been permanently canceled and cannot be reactivated. Not a settable status. DRAFT - Denotes that the campaign group is in a preliminary state and should temporarily not be served. PAUSED - Denotes that the campaign group meets all requirements to be served, but temporarily should not be. PENDING_DELETION - Denotes that the campaign group has been requested to be deleted that is currently pending. REMOVED - Denoted that the campaign group was deleted, but must remain fetchable due to the existence of performance data.
",
